slug,lifecycle_time,day_type,hour_block,abs_distance_bps,safety_sigma,volatility_source,prior_return_count,remaining_volatility_usd,future_data_used_for_features
btc-updown-15m-1785459600,T+10m,weekday,18-24,94.93562833845483,6.774228087606231,VOLATILITY_PROXY_PRIOR_60M,60,90.70701370746517,False
btc-updown-15m-1785459600,T-5m,weekday,18-24,35.65706000981594,2.7471773477054025,VOLATILITY_PROXY_PRIOR_60M,60,84.00986568732537,False
btc-updown-15m-1785459600,T-3m,weekday,18-24,60.71387353029829,5.38695506145565,VOLATILITY_PROXY_PRIOR_60M,60,72.94844592481276,False
btc-updown-15m-1785459600,T-2m,weekday,18-24,99.97387404632845,7.960119845010095,VOLATILITY_PROXY_PRIOR_60M,60,81.29023338833585,False
btc-updown-15m-1785459600,T-1m,weekday,18-24,89.46941757045263,9.645887245456251,VOLATILITY_PROXY_PRIOR_60M,60,60.034912835289475,False
btc-updown-15m-1785481200,T+1m,weekday,00-06,3.1557493877276492,0.252925838228435,VOLATILITY_PROXY_PRIOR_60M,60,80.14206908230871,False
btc-updown-15m-1785481200,T+2m,weekday,00-06,1.7187702634686237,0.14262347140899892,VOLATILITY_PROXY_PRIOR_60M,60,77.40661400914617,False
btc-updown-15m-1785481200,T+3m,weekday,00-06,6.5325724868782835,0.556095232950148,VOLATILITY_PROXY_PRIOR_60M,60,75.45470184557524,False
btc-updown-15m-1785481200,T+5m,weekday,00-06,17.147224349494405,1.5396608124049864,VOLATILITY_PROXY_PRIOR_60M,60,71.53523627581204,False
btc-updown-15m-1785481200,T+10m,weekday,00-06,17.312251204502115,1.8893298868612427,VOLATILITY_PROXY_PRIOR_60M,60,58.85684695579644,False
btc-updown-15m-1785481200,T-5m,weekday,00-06,17.147224349494405,1.5396608124049864,VOLATILITY_PROXY_PRIOR_60M,60,71.53523627581204,False
btc-updown-15m-1785481200,T-3m,weekday,00-06,12.34899069731159,1.2379547272676557,VOLATILITY_PROXY_PRIOR_60M,60,64.07342550811238,False
btc-updown-15m-1785481200,T-2m,weekday,00-06,19.30035775019841,2.353409125780504,VOLATILITY_PROXY_PRIOR_60M,60,52.67677372453748,False
btc-updown-15m-1785481200,T-1m,weekday,00-06,24.59522882452511,4.110836283343986,VOLATILITY_PROXY_PRIOR_60M,60,38.43013662210195,False
btc-updown-15m-1785524400,T+1m,weekday,12-18,9.575646098573726,0.6942750933183444,VOLATILITY_PROXY_PRIOR_60M,60,87.02602265510626,False
btc-updown-15m-1785524400,T+2m,weekday,12-18,4.294935605285361,0.3197131216642253,VOLATILITY_PROXY_PRIOR_60M,60,84.7634900279757,False
btc-updown-15m-1785524400,T+3m,weekday,12-18,2.9145337926641894,0.22700108543606948,VOLATILITY_PROXY_PRIOR_60M,60,81.01282848349467,False
btc-updown-15m-1785524400,T+5m,weekday,12-18,7.220563327557254,0.5934085940755287,VOLATILITY_PROXY_PRIOR_60M,60,76.77677818430587,False
btc-updown-15m-1785524400,T+10m,weekday,12-18,6.27282476963879,0.7570977397823955,VOLATILITY_PROXY_PRIOR_60M,60,52.27858692508817,False
btc-updown-15m-1785524400,T-5m,weekday,12-18,7.220563327557254,0.5934085940755287,VOLATILITY_PROXY_PRIOR_60M,60,76.77677818430587,False
btc-updown-15m-1785524400,T-3m,weekday,12-18,4.687977682817539,0.5161874878699971,VOLATILITY_PROXY_PRIOR_60M,60,57.30475979195282,False
