slug,local_date,week,weekday_weekend,et_hour_block,winner,signal_family,observation_sec,threshold_bps,trend_bps,side,signal_ts,entry_delay_sec,execution_model,slippage_cents,entry_price,entry_status,notional,gross_pnl,fee_usdc,net_pnl,zero_fee_net_pnl,shares
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,5,vwap_5s,0.01,0.624197502749341,proxy_trade_print,10.0,6.0205703418453105,0.1,5.920570341845311,6.0205703418453105,16.02057034184531
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,5,vwap_5s,0.02,0.6341975027493411,proxy_trade_print,10.0,5.767958651127612,0.1,5.667958651127613,5.767958651127612,15.767958651127612
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,5,vwap_10s,0,0.585787333369239,proxy_trade_print,10.0,7.0710417080608075,0.1,6.971041708060808,7.0710417080608075,17.071041708060807
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,5,vwap_10s,0.01,0.5957873333692391,proxy_trade_print,10.0,6.784512593527232,0.1,6.6845125935272325,6.784512593527232,16.784512593527232
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,5,vwap_10s,0.02,0.6057873333692391,proxy_trade_print,10.0,6.507443205163234,0.1,6.407443205163235,6.507443205163234,16.507443205163234
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,first_trade,0,0.56,proxy_trade_print,10.0,7.857142857142854,0.1,7.7571428571428545,7.857142857142854,17.857142857142854
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,first_trade,0.01,0.5700000000000001,proxy_trade_print,10.0,7.543859649122805,0.1,7.443859649122805,7.543859649122805,17.543859649122805
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,first_trade,0.02,0.5800000000000001,proxy_trade_print,10.0,7.241379310344826,0.1,7.141379310344826,7.241379310344826,17.241379310344826
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,vwap_5s,0,0.5740869144552616,proxy_trade_print,10.0,7.418965226700525,0.1,7.318965226700525,7.418965226700525,17.418965226700525
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,vwap_5s,0.01,0.5840869144552616,proxy_trade_print,10.0,7.120739657943414,0.1,7.020739657943414,7.120739657943414,17.120739657943414
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,vwap_5s,0.02,0.5940869144552616,proxy_trade_print,10.0,6.832553885098342,0.1,6.732553885098342,6.832553885098342,16.832553885098342
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,vwap_10s,0,0.5754921588457788,proxy_trade_print,10.0,7.3764313662522305,0.1,7.276431366252231,7.3764313662522305,17.37643136625223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,vwap_10s,0.01,0.5854921588457788,proxy_trade_print,10.0,7.079648034422345,0.1,6.979648034422345,7.079648034422345,17.079648034422345
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,0,5.519676637193438,UP,1787473920,10,vwap_10s,0.02,0.5954921588457788,proxy_trade_print,10.0,6.792832368074574,0.1,6.6928323680745745,6.792832368074574,16.792832368074574
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,first_trade,0,0.6403940678,proxy_trade_print,10.0,5.615385124278006,0.1,5.515385124278007,5.615385124278006,15.615385124278006
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,first_trade,0.01,0.6503940678,proxy_trade_print,10.0,5.375293987267822,0.1,5.275293987267823,5.375293987267822,15.375293987267822
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,first_trade,0.02,0.6603940678,proxy_trade_print,10.0,5.142473997856223,0.1,5.042473997856224,5.142473997856223,15.142473997856223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,vwap_5s,0,0.6403940678,proxy_trade_print,10.0,5.615385124278006,0.1,5.515385124278007,5.615385124278006,15.615385124278006
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,vwap_5s,0.01,0.6503940678,proxy_trade_print,10.0,5.375293987267822,0.1,5.275293987267823,5.375293987267822,15.375293987267822
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,vwap_5s,0.02,0.6603940678,proxy_trade_print,10.0,5.142473997856223,0.1,5.042473997856224,5.142473997856223,15.142473997856223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,vwap_10s,0,0.6214585991887303,proxy_trade_print,10.0,6.0911764887544955,0.1,5.991176488754496,6.0911764887544955,16.091176488754495
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,vwap_10s,0.01,0.6314585991887303,proxy_trade_print,10.0,5.836350970352692,0.1,5.736350970352692,5.836350970352692,15.836350970352692
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,0,vwap_10s,0.02,0.6414585991887303,proxy_trade_print,10.0,5.589470641826715,0.1,5.489470641826715,5.589470641826715,15.589470641826715
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,first_trade,0,0.63,proxy_trade_print,10.0,5.8730158730158735,0.1,5.773015873015874,5.8730158730158735,15.873015873015873
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,first_trade,0.01,0.64,proxy_trade_print,10.0,5.625,0.1,5.525,5.625,15.625
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,first_trade,0.02,0.65,proxy_trade_print,10.0,5.384615384615383,0.1,5.284615384615384,5.384615384615383,15.384615384615383
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,vwap_5s,0,0.614197502749341,proxy_trade_print,10.0,6.28140778045638,0.1,6.1814077804563805,6.28140778045638,16.28140778045638
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,vwap_5s,0.01,0.624197502749341,proxy_trade_print,10.0,6.0205703418453105,0.1,5.920570341845311,6.0205703418453105,16.02057034184531
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,vwap_5s,0.02,0.6341975027493411,proxy_trade_print,10.0,5.767958651127612,0.1,5.667958651127613,5.767958651127612,15.767958651127612
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,vwap_10s,0,0.585787333369239,proxy_trade_print,10.0,7.0710417080608075,0.1,6.971041708060808,7.0710417080608075,17.071041708060807
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,vwap_10s,0.01,0.5957873333692391,proxy_trade_print,10.0,6.784512593527232,0.1,6.6845125935272325,6.784512593527232,16.784512593527232
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,5,vwap_10s,0.02,0.6057873333692391,proxy_trade_print,10.0,6.507443205163234,0.1,6.407443205163235,6.507443205163234,16.507443205163234
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,first_trade,0,0.56,proxy_trade_print,10.0,7.857142857142854,0.1,7.7571428571428545,7.857142857142854,17.857142857142854
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,first_trade,0.01,0.5700000000000001,proxy_trade_print,10.0,7.543859649122805,0.1,7.443859649122805,7.543859649122805,17.543859649122805
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,first_trade,0.02,0.5800000000000001,proxy_trade_print,10.0,7.241379310344826,0.1,7.141379310344826,7.241379310344826,17.241379310344826
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,vwap_5s,0,0.5740869144552616,proxy_trade_print,10.0,7.418965226700525,0.1,7.318965226700525,7.418965226700525,17.418965226700525
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,vwap_5s,0.01,0.5840869144552616,proxy_trade_print,10.0,7.120739657943414,0.1,7.020739657943414,7.120739657943414,17.120739657943414
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,vwap_5s,0.02,0.5940869144552616,proxy_trade_print,10.0,6.832553885098342,0.1,6.732553885098342,6.832553885098342,16.832553885098342
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,vwap_10s,0,0.5754921588457788,proxy_trade_print,10.0,7.3764313662522305,0.1,7.276431366252231,7.3764313662522305,17.37643136625223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,vwap_10s,0.01,0.5854921588457788,proxy_trade_print,10.0,7.079648034422345,0.1,6.979648034422345,7.079648034422345,17.079648034422345
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,2,5.519676637193438,UP,1787473920,10,vwap_10s,0.02,0.5954921588457788,proxy_trade_print,10.0,6.792832368074574,0.1,6.6928323680745745,6.792832368074574,16.792832368074574
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,first_trade,0,0.6403940678,proxy_trade_print,10.0,5.615385124278006,0.1,5.515385124278007,5.615385124278006,15.615385124278006
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,first_trade,0.01,0.6503940678,proxy_trade_print,10.0,5.375293987267822,0.1,5.275293987267823,5.375293987267822,15.375293987267822
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,first_trade,0.02,0.6603940678,proxy_trade_print,10.0,5.142473997856223,0.1,5.042473997856224,5.142473997856223,15.142473997856223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,vwap_5s,0,0.6403940678,proxy_trade_print,10.0,5.615385124278006,0.1,5.515385124278007,5.615385124278006,15.615385124278006
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,vwap_5s,0.01,0.6503940678,proxy_trade_print,10.0,5.375293987267822,0.1,5.275293987267823,5.375293987267822,15.375293987267822
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,vwap_5s,0.02,0.6603940678,proxy_trade_print,10.0,5.142473997856223,0.1,5.042473997856224,5.142473997856223,15.142473997856223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,vwap_10s,0,0.6214585991887303,proxy_trade_print,10.0,6.0911764887544955,0.1,5.991176488754496,6.0911764887544955,16.091176488754495
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,vwap_10s,0.01,0.6314585991887303,proxy_trade_print,10.0,5.836350970352692,0.1,5.736350970352692,5.836350970352692,15.836350970352692
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,0,vwap_10s,0.02,0.6414585991887303,proxy_trade_print,10.0,5.589470641826715,0.1,5.489470641826715,5.589470641826715,15.589470641826715
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,first_trade,0,0.63,proxy_trade_print,10.0,5.8730158730158735,0.1,5.773015873015874,5.8730158730158735,15.873015873015873
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,first_trade,0.01,0.64,proxy_trade_print,10.0,5.625,0.1,5.525,5.625,15.625
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,first_trade,0.02,0.65,proxy_trade_print,10.0,5.384615384615383,0.1,5.284615384615384,5.384615384615383,15.384615384615383
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,vwap_5s,0,0.614197502749341,proxy_trade_print,10.0,6.28140778045638,0.1,6.1814077804563805,6.28140778045638,16.28140778045638
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,vwap_5s,0.01,0.624197502749341,proxy_trade_print,10.0,6.0205703418453105,0.1,5.920570341845311,6.0205703418453105,16.02057034184531
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,vwap_5s,0.02,0.6341975027493411,proxy_trade_print,10.0,5.767958651127612,0.1,5.667958651127613,5.767958651127612,15.767958651127612
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,vwap_10s,0,0.585787333369239,proxy_trade_print,10.0,7.0710417080608075,0.1,6.971041708060808,7.0710417080608075,17.071041708060807
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,vwap_10s,0.01,0.5957873333692391,proxy_trade_print,10.0,6.784512593527232,0.1,6.6845125935272325,6.784512593527232,16.784512593527232
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,5,vwap_10s,0.02,0.6057873333692391,proxy_trade_print,10.0,6.507443205163234,0.1,6.407443205163235,6.507443205163234,16.507443205163234
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,first_trade,0,0.56,proxy_trade_print,10.0,7.857142857142854,0.1,7.7571428571428545,7.857142857142854,17.857142857142854
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,first_trade,0.01,0.5700000000000001,proxy_trade_print,10.0,7.543859649122805,0.1,7.443859649122805,7.543859649122805,17.543859649122805
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,first_trade,0.02,0.5800000000000001,proxy_trade_print,10.0,7.241379310344826,0.1,7.141379310344826,7.241379310344826,17.241379310344826
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,vwap_5s,0,0.5740869144552616,proxy_trade_print,10.0,7.418965226700525,0.1,7.318965226700525,7.418965226700525,17.418965226700525
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,vwap_5s,0.01,0.5840869144552616,proxy_trade_print,10.0,7.120739657943414,0.1,7.020739657943414,7.120739657943414,17.120739657943414
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,vwap_5s,0.02,0.5940869144552616,proxy_trade_print,10.0,6.832553885098342,0.1,6.732553885098342,6.832553885098342,16.832553885098342
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,vwap_10s,0,0.5754921588457788,proxy_trade_print,10.0,7.3764313662522305,0.1,7.276431366252231,7.3764313662522305,17.37643136625223
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,vwap_10s,0.01,0.5854921588457788,proxy_trade_print,10.0,7.079648034422345,0.1,6.979648034422345,7.079648034422345,17.079648034422345
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,120,5,5.519676637193438,UP,1787473920,10,vwap_10s,0.02,0.5954921588457788,proxy_trade_print,10.0,6.792832368074574,0.1,6.6928323680745745,6.792832368074574,16.792832368074574
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,first_trade,0,0.7,proxy_trade_print,10.0,4.2857142857142865,0.1,4.185714285714287,4.2857142857142865,14.285714285714286
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,first_trade,0.01,0.71,proxy_trade_print,10.0,4.084507042253522,0.1,3.984507042253522,4.084507042253522,14.084507042253522
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,first_trade,0.02,0.72,proxy_trade_print,10.0,3.8888888888888893,0.1,3.788888888888889,3.8888888888888893,13.88888888888889
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,vwap_5s,0,0.6990335296188654,proxy_trade_print,10.0,4.305465440909977,0.1,4.205465440909977,4.305465440909977,14.305465440909977
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,vwap_5s,0.01,0.7090335296188655,proxy_trade_print,10.0,4.103705371134437,0.1,4.003705371134437,4.103705371134437,14.103705371134437
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,vwap_5s,0.02,0.7190335296188655,proxy_trade_print,10.0,3.9075572808136645,0.1,3.8075572808136644,3.9075572808136645,13.907557280813664
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,vwap_10s,0,0.6757339751485435,proxy_trade_print,10.0,4.798723118519749,0.1,4.69872311851975,4.798723118519749,14.79872311851975
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,vwap_10s,0.01,0.6857339751485435,proxy_trade_print,10.0,4.58291460304822,0.1,4.48291460304822,4.58291460304822,14.58291460304822
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,0,vwap_10s,0.02,0.6957339751485435,proxy_trade_print,10.0,4.373309852900224,0.1,4.2733098529002245,4.373309852900224,14.373309852900224
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,first_trade,0,0.64,proxy_trade_print,10.0,5.625,0.1,5.525,5.625,15.625
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,first_trade,0.01,0.65,proxy_trade_print,10.0,5.384615384615383,0.1,5.284615384615384,5.384615384615383,15.384615384615383
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,first_trade,0.02,0.66,proxy_trade_print,10.0,5.1515151515151505,0.1,5.051515151515151,5.1515151515151505,15.15151515151515
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,vwap_5s,0,0.6741560647110272,proxy_trade_print,10.0,4.833360587338836,0.1,4.7333605873388365,4.833360587338836,14.833360587338836
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,vwap_5s,0.01,0.6841560647110272,proxy_trade_print,10.0,4.616548059431125,0.1,4.516548059431125,4.616548059431125,14.616548059431125
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,vwap_5s,0.02,0.6941560647110272,proxy_trade_print,10.0,4.405982326413783,0.1,4.305982326413783,4.405982326413783,14.405982326413783
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,vwap_10s,0,0.7074840273254426,proxy_trade_print,10.0,4.134594724072832,0.1,4.034594724072832,4.134594724072832,14.134594724072832
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,vwap_10s,0.01,0.7174840273254426,proxy_trade_print,10.0,3.9375925026190366,0.1,3.8375925026190365,3.9375925026190366,13.937592502619037
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,5,vwap_10s,0.02,0.7274840273254426,proxy_trade_print,10.0,3.7460062687073457,0.1,3.6460062687073456,3.7460062687073457,13.746006268707346
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,first_trade,0,0.6799999978,proxy_trade_print,10.0,4.705882400519032,0.1,4.605882400519032,4.705882400519032,14.705882400519032
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,first_trade,0.01,0.6899999978,proxy_trade_print,10.0,4.492753669397185,0.1,4.392753669397186,4.492753669397185,14.492753669397185
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,first_trade,0.02,0.6999999978,proxy_trade_print,10.0,4.285714330612246,0.1,4.185714330612246,4.285714330612246,14.285714330612246
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,vwap_5s,0,0.7129604663676727,proxy_trade_print,10.0,4.0260231411527005,0.1,3.9260231411527005,4.0260231411527005,14.0260231411527
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,vwap_5s,0.01,0.7229604663676727,proxy_trade_print,10.0,3.832014978968912,0.1,3.732014978968912,3.832014978968912,13.832014978968912
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,vwap_5s,0.02,0.7329604663676728,proxy_trade_print,10.0,3.6433006401517574,0.1,3.5433006401517573,3.6433006401517574,13.643300640151757
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,vwap_10s,0,0.7392841325066667,proxy_trade_print,10.0,3.526598989881366,0.1,3.426598989881366,3.526598989881366,13.526598989881366
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,vwap_10s,0.01,0.7492841325066667,proxy_trade_print,10.0,3.3460720255023233,0.1,3.246072025502323,3.3460720255023233,13.346072025502323
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,0,6.570356529398413,UP,1787473980,10,vwap_10s,0.02,0.7592841325066667,proxy_trade_print,10.0,3.1703002497713832,0.1,3.070300249771383,3.1703002497713832,13.170300249771383
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,2,6.570356529398413,UP,1787473980,0,first_trade,0,0.7,proxy_trade_print,10.0,4.2857142857142865,0.1,4.185714285714287,4.2857142857142865,14.285714285714286
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,2,6.570356529398413,UP,1787473980,0,first_trade,0.01,0.71,proxy_trade_print,10.0,4.084507042253522,0.1,3.984507042253522,4.084507042253522,14.084507042253522
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,2,6.570356529398413,UP,1787473980,0,first_trade,0.02,0.72,proxy_trade_print,10.0,3.8888888888888893,0.1,3.788888888888889,3.8888888888888893,13.88888888888889
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,2,6.570356529398413,UP,1787473980,0,vwap_5s,0,0.6990335296188654,proxy_trade_print,10.0,4.305465440909977,0.1,4.205465440909977,4.305465440909977,14.305465440909977
btc-updown-15m-1787473800,2026-08-23,2026-08-17,weekend,00-06,UP,btc_open_to_observation,180,2,6.570356529398413,UP,1787473980,0,vwap_5s,0.01,0.7090335296188655,proxy_trade_print,10.0,4.103705371134437,0.1,4.003705371134437,4.103705371134437,14.103705371134437
