observation_sec,threshold_bps,entry_delay_sec,execution_model,slippage_cents,partition,n,trades,no_trades,win_rate,mean_entry,break_even_win_rate,edge_per_share,gross_pnl,fee_estimate,net_pnl,pnl_per_trade,roi,profit_factor,max_drawdown,longest_losing_streak,average_win,average_loss,p10,p5,p1,worst_trade,fee_scenario
60,0,5,first_trade,0.01,development,117,117,,0.7008547008547008,0.605314943934188,0.605314943934188,0.09553975692051281,198.80507209121052,11.700000000000001,198.80507209121052,1.6991886503522267,0.16991886503522266,1.5680144916891727,65.73757951819923,5,6.692744781600128,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,first_trade,0.01,holdout,64,64,,0.625,0.595599674871875,0.595599674871875,0.029400325128124995,32.830099854450644,6.4,32.830099854450644,0.5129703102257913,0.05129703102257913,1.1367920827268776,57.804877085068334,3,6.8207524963612665,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,first_trade,0.02,all,181,181,,0.6740331491712708,0.6118797106745857,0.6118797106745857,0.062153438496685066,197.2985949675914,18.1,197.2985949675914,1.0900474860087923,0.10900474860087923,1.334404398250155,66.38938974141797,5,6.4532671718655035,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,first_trade,0.02,development,117,117,,0.7008547008547008,0.6153149439341881,0.6153149439341881,0.0855397569205128,175.8158925776174,11.700000000000001,175.8158925776174,1.5026999365608324,0.15026999365608326,1.5023311216503354,66.38938974141797,5,6.412388933873383,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,first_trade,0.02,holdout,64,64,,0.625,0.605599674871875,0.605599674871875,0.019400325128124986,21.482702389974023,6.4,21.482702389974023,0.3356672248433441,0.03356672248433441,1.089511259958225,57.951806288285596,3,6.53706755974935,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0,all,165,165,,0.6909090909090909,0.5967182634964582,0.5967182634964582,0.0941908274126327,275.34032552974116,16.5,275.34032552974116,1.668729245634795,0.1668729245634795,1.5398829912347867,57.012985478158015,5,6.888950223945098,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0,development,107,107,,0.7009345794392523,0.5996775908670781,0.5996775908670781,0.10125698857217433,189.5729489947129,10.700000000000001,189.5729489947129,1.7717098036889056,0.17717098036889056,1.592415465608478,57.012985478158015,5,6.794305986596172,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0,holdout,58,58,,0.6724137931034483,0.5912588147265216,0.5912588147265216,0.08115497837692658,85.76737653502829,5.800000000000001,85.76737653502829,1.478747871293591,0.14787478712935911,1.4514072449212014,47.65432079207919,3,7.070958372693033,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0.01,all,165,165,,0.6909090909090909,0.6067182634964582,0.6067182634964582,0.08419082741263267,242.57821044873555,16.5,242.57821044873555,1.470170972416579,0.1470170972416579,1.4756435498994813,57.179485683760504,5,6.601563249550312,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0.01,development,107,107,,0.7009345794392523,0.6096775908670781,0.6096775908670781,0.0912569885721743,168.2275308018371,10.700000000000001,168.2275308018371,1.5722199140358606,0.1572219914035861,1.525711033755741,57.179485683760504,5,6.509700410691162,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0.01,holdout,58,58,,0.6724137931034483,0.6012588147265217,0.6012588147265217,0.07115497837692657,74.35067964689844,5.800000000000001,74.35067964689844,1.281908269774111,0.1281908269774111,1.3913193665626236,47.804877857946394,3,6.7782225550486785,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0.02,all,165,165,,0.6909090909090909,0.6167182634964582,0.6167182634964582,0.07419082741263268,210.9402402196913,16.5,210.9402402196913,1.2784256983011595,0.12784256983011594,1.4136083141562574,57.34177069379891,5,6.324037194909573,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0.02,development,107,107,,0.7009345794392523,0.6196775908670781,0.6196775908670781,0.08125698857217431,147.61361464465077,10.700000000000001,147.61361464465077,1.379566492006082,0.13795664920060818,1.4612925457645338,57.34177069379891,5,6.2348481952620105,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_5s,0.02,holdout,58,58,,0.6724137931034483,0.6112588147265217,0.6112588147265217,0.061154978376926565,63.326625575040545,5.800000000000001,63.326625575040545,1.0918383719834577,0.10918383719834576,1.3332980293423187,48.87307492270301,3,6.495554501924117,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0,all,171,171,,0.6842105263157895,0.5969733609591025,0.5969733609591025,0.08723716535668705,268.28085190981824,17.1,268.28085190981824,1.5688938708176505,0.15688938708176506,1.4968163924255893,67.26169536304033,5,6.9083833496565665,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0,development,111,111,,0.7027027027027027,0.5999125136488288,0.5999125136488288,0.10279018905387391,200.0920423759642,11.100000000000001,200.0920423759642,1.8026310123960738,0.1802631012396074,1.6063395223514065,67.26169536304033,5,6.796051825332874,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0,holdout,60,60,,0.65,0.5915359284831087,0.5915359284831087,0.058464071516891376,68.18880953385404,6.0,68.18880953385404,1.1364801588975673,0.11364801588975673,1.3247086168278766,57.6543209486166,3,7.13304639830395,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0.01,all,171,171,,0.6842105263157895,0.6069733609591025,0.6069733609591025,0.07723716535668705,234.5508231674355,17.1,234.5508231674355,1.3716422407452369,0.1371642240745237,1.4343533762359917,67.86839720201749,5,6.620092505704577,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0.01,development,111,111,,0.7027027027027027,0.6099125136488288,0.6099125136488288,0.0927901890538739,177.89465938317574,11.100000000000001,177.89465938317574,1.6026545890376194,0.16026545890376193,1.5390747254035628,67.86839720201749,5,6.511469992091997,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0.01,holdout,60,60,,0.65,0.6015359284831087,0.6015359284831087,0.04846407151689137,56.65616378425976,6.0,56.65616378425976,0.9442693964043294,0.09442693964043293,1.2697912561155227,57.804878010689094,3,6.8373375329297374,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0.02,all,171,171,,0.6842105263157895,0.6169733609591024,0.6169733609591024,0.06723716535668704,201.98162134366436,17.1,201.98162134366436,1.1811790721851716,0.11811790721851717,1.3740400395253043,68.45793283074062,5,6.3417232593475585,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0.02,development,111,111,,0.7027027027027027,0.6199125136488288,0.6199125136488288,0.08279018905387389,156.4574964764791,11.100000000000001,156.4574964764791,1.4095269952835954,0.14095269952835954,1.4741136256863003,68.45793283074062,5,6.236634570211271,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,5,vwap_10s,0.02,holdout,60,60,,0.65,0.6115359284831087,0.6115359284831087,0.03846407151689136,45.52412486718526,6.0,45.52412486718526,0.7587354144530877,0.07587354144530876,1.2167815469865966,59.96548400613883,3,6.551900637620135,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0,all,181,181,,0.6740331491712708,0.5927609508895028,0.5927609508895028,0.08127219828176795,264.60860580031215,18.1,264.60860580031215,1.4619259988967523,0.14619259988967523,1.4484891623734104,67.77922985138113,5,7.004988572133707,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0,development,117,117,,0.7008547008547008,0.5951886935786325,0.5951886935786325,0.10566600727606838,217.45877310669565,11.700000000000001,217.45877310669565,1.85862199236492,0.185862199236492,1.6213107803048445,67.77922985138113,5,6.920228940325557,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0,holdout,64,64,,0.625,0.5883227337859375,0.5883227337859375,0.03667726621406249,47.14983269361651,6.4,47.14983269361651,0.736716135837758,0.0736716135837758,1.1964576362234023,57.654320987654316,3,7.178745817340412,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0.01,all,181,181,,0.6740331491712708,0.6027609508895028,0.6027609508895028,0.07127219828176795,229.04694738901512,18.1,229.04694738901512,1.2654527480056084,0.12654527480056083,1.3882151650661274,68.36990173496017,5,6.713499568762419,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0.01,development,117,117,,0.7008547008547008,0.6051886935786325,0.6051886935786325,0.09566600727606836,193.76873087150335,11.700000000000001,193.76873087150335,1.656142998901738,0.16561429989017382,1.5536249453471527,68.36990173496017,5,6.6313259862378455,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0.01,holdout,64,64,,0.625,0.5983227337859375,0.5983227337859375,0.02667726621406248,35.27821651751178,6.4,35.27821651751178,0.5512221330861216,0.05512221330861215,1.1469925688229659,57.80487804878049,3,6.881955412937795,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0.02,all,181,181,,0.6740331491712708,0.6127609508895028,0.6127609508895028,0.061272198281767935,194.71471298680754,18.1,194.71471298680754,1.075771894954738,0.10757718949547378,1.3300249372657755,68.94414252927933,5,6.432087811367275,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0.02,development,117,117,,0.7008547008547008,0.6151886935786325,0.6151886935786325,0.08566600727606836,170.89621731303168,11.700000000000001,170.89621731303168,1.4606514300259117,0.14606514300259119,1.488274906608662,68.94414252927933,5,6.352392894061362,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,first_trade,0.02,holdout,64,64,,0.625,0.6083227337859375,0.6083227337859375,0.016677266214062472,23.818495673775878,6.4,23.818495673775878,0.3721639949027481,0.03721639949027481,1.0992437319740662,58.416476881450336,3,6.595462391844397,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0,all,154,154,,0.6818181818181818,0.5980682360853337,0.5980682360853337,0.08374994573284818,229.37113861882895,15.4,229.37113861882895,1.4894229780443438,0.14894229780443438,1.4681043645282223,67.77923266826093,5,6.851153701131704,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0,development,102,102,,0.7058823529411765,0.6004743210625203,0.6004743210625203,0.10540803187865617,182.51226258333296,10.200000000000001,182.51226258333296,1.7893359076797348,0.1789335907679735,1.6083742086111097,67.77923266826093,5,6.701559202546291,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0,holdout,52,52,,0.6346153846153846,0.5933486078608521,0.5933486078608521,0.041266776754532504,46.85887603549599,5.2,46.85887603549599,0.901132231451846,0.09011322314518459,1.2466256633447157,47.654320987654316,4,7.177541698045333,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0.01,all,154,154,,0.6818181818181818,0.6080682360853337,0.6080682360853337,0.07374994573284818,199.2172076205855,15.4,199.2172076205855,1.2936182313025033,0.12936182313025033,1.4065657298379297,68.36990447205025,5,6.563973405910338,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0.01,development,102,102,,0.7058823529411765,0.6104743210625203,0.6104743210625203,0.09540803187865617,162.20998640395544,10.200000000000001,162.20998640395544,1.5902939843525044,0.15902939843525044,1.5406999546798514,68.36990447205025,5,6.419583144499382,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0.01,holdout,52,52,,0.6346153846153846,0.6033486078608521,0.6033486078608521,0.031266776754532495,37.007221216630064,5.2,37.007221216630064,0.7116773310890397,0.07116773310890397,1.1947748485085792,47.926737260856555,4,6.879006703534245,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0.02,all,154,154,,0.6818181818181818,0.6180682360853337,0.6180682360853337,0.06374994573284817,170.10366970386835,15.4,170.10366970386835,1.104569283791353,0.11045692837913529,1.3471503463344252,68.94414518995333,5,6.286701616227318,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0.02,development,102,102,,0.7058823529411765,0.6204743210625203,0.6204743210625203,0.08540803187865616,142.60225636569172,10.200000000000001,142.60225636569172,1.3980613369185464,0.13980613369185463,1.475340854552306,68.94414518995333,5,6.147253560634607,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_5s,0.02,holdout,52,52,,0.6346153846153846,0.6133486078608521,0.6133486078608521,0.021266776754532486,27.501413338176626,5.2,27.501413338176626,0.5288733334264736,0.05288733334264736,1.1447442807272454,50.26327510162193,4,6.590951919338686,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0,all,169,169,,0.6686390532544378,0.5976863622724793,0.5976863622724793,0.07095269098195854,213.76338567945223,16.900000000000002,213.76338567945223,1.2648721046121434,0.12648721046121433,1.3817203315704503,67.7532153370642,5,6.847463590083648,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0,development,111,111,,0.6936936936936937,0.5998835782352845,0.5998835782352845,0.09381011545840925,178.7082765385299,11.100000000000001,178.7082765385299,1.6099844733200892,0.1609984473320089,1.5256125780544996,67.7532153370642,5,6.736471123877012,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0,holdout,58,58,,0.6206896551724138,0.5934813455160765,0.5934813455160765,0.02720830965633737,35.05510914092234,5.800000000000001,35.05510914092234,0.6043984334641783,0.060439843346417825,1.1593414051860107,47.785976251505005,4,7.084864142803398,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0.01,all,169,169,,0.6686390532544378,0.6076863622724793,0.6076863622724793,0.06095269098195854,181.39594163524487,16.900000000000002,181.39594163524487,1.0733487670724549,0.10733487670724548,1.3239213243486516,68.3445521778163,5,6.561026032170308,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0.01,development,111,111,,0.6936936936936937,0.6098835782352845,0.6098835782352845,0.08381011545840923,156.95025030188853,11.100000000000001,156.95025030188853,1.4139662189359326,0.14139662189359328,1.4616183832408485,68.3445521778163,5,6.453899354569981,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0.01,holdout,58,58,,0.6206896551724138,0.6034813455160765,0.6034813455160765,0.01720830965633736,24.445691333356333,5.800000000000001,24.445691333356333,0.4214774367820057,0.042147743678200573,1.1111167787879834,47.93335849738255,4,6.790158092593232,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0.02,all,169,169,,0.6686390532544378,0.6176863622724793,0.6176863622724793,0.05095269098195853,150.14003137725325,16.900000000000002,150.14003137725325,0.8884025525281258,0.08884025525281257,1.2681071988879524,68.91943275448556,5,6.28442505643587,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0.02,development,111,111,,0.6936936936936937,0.6198835782352845,0.6198835782352845,0.07381011545840922,135.93461704381983,11.100000000000001,135.93461704381983,1.2246361895839624,0.12246361895839625,1.3998076971877054,68.91943275448556,5,6.18096905251714,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,0,10,vwap_10s,0.02,holdout,58,58,,0.6206896551724138,0.6134813455160765,0.6134813455160765,0.007208309656337354,14.205414333433442,5.800000000000001,14.205414333433442,0.2449209367833352,0.02449209367833352,1.0645700651519703,50.085173657490614,4,6.505705953706484,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0,all,107,107,,0.7383177570093458,0.6383351307588785,0.6383351307588785,0.09998262625046728,186.57844421630858,10.700000000000001,186.57844421630858,1.74372377772251,0.174372377772251,1.6663515864868164,41.221361185983824,4,5.90605625590264,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0,development,72,72,,0.75,0.6436589538236112,0.6436589538236112,0.10634104617638888,132.87052026290414,7.2,132.87052026290414,1.8454238925403352,0.18454238925403352,1.738169557016134,41.221361185983824,4,5.793898523387114,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0,holdout,35,35,,0.7142857142857143,0.6273832661685714,0.6273832661685714,0.08690244811714284,53.70792395340445,3.5,53.70792395340445,1.534512112954413,0.1534512112954413,1.5370792395340445,23.333332241666596,2,6.148316958136178,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0.01,all,107,107,,0.7383177570093458,0.6483351307588785,0.6483351307588785,0.08998262625046727,166.66678500468697,10.700000000000001,166.66678500468697,1.5576335047167007,0.15576335047167006,1.595238517873882,42.012359054612574,4,5.6540099367681895,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0.01,development,72,72,,0.75,0.6536589538236112,0.6536589538236112,0.09634104617638888,119.44466811308627,7.2,119.44466811308627,1.6589537237928649,0.16589537237928648,1.663581489517146,42.012359054612574,4,5.5452716317238195,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0.01,holdout,35,35,,0.7142857142857143,0.6373832661685714,0.6373832661685714,0.07690244811714285,47.222116891600706,3.5,47.222116891600706,1.3492033397600203,0.134920333976002,1.472221168916007,23.60655632088141,2,5.888884675664029,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
60,2,0,first_trade,0.02,all,107,107,,0.7383177570093458,0.6583351307588785,0.6583351307588785,0.07998262625046726,147.3831206057496,10.700000000000001,147.3831206057496,1.3774123421098095,0.13774123421098095,1.526368287877677,42.777777777777786,4,5.409912919060122,-10.0,-10.0,-10.0,-10.0,-10.0,zero fees
