slug,local_date,week,weekday_weekend,et_hour_block,winner,signal_family,side,observation_sec,entry_price,entry_status,notional,gross_pnl,fee_usdc,net_pnl
btc-updown-15m-1786518000,2026-08-12,2026-08-10,weekday,00-06,UP,btc_continuation_120s,UP,180,0.72,proxy_trade_print,10.0,3.8888888888888893,0.1,3.788888888888889
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,always_up,UP,180,0.54,proxy_trade_print,10.0,8.518518518518519,0.1,8.41851851851852
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,always_down,DOWN,180,0.4434848484848485,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,random_side,DOWN,180,0.4434848484848485,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,polymarket_leader,UP,180,0.54,proxy_trade_print,10.0,8.518518518518519,0.1,8.41851851851852
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,btc_trend_180s,UP,180,0.54,proxy_trade_print,10.0,8.518518518518519,0.1,8.41851851851852
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,btc_ema_1m_3m,DOWN,180,0.4434848484848485,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,btc_continuation_60s,DOWN,180,0.4434848484848485,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786561200,2026-08-12,2026-08-10,weekday,12-18,UP,btc_continuation_120s,DOWN,180,0.4434848484848485,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,always_up,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,always_down,DOWN,180,0.1892815268510136,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,random_side,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,polymarket_leader,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,btc_trend_180s,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,btc_ema_1m_3m,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,btc_continuation_60s,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786626000,2026-08-13,2026-08-10,weekday,06-12,UP,btc_continuation_120s,UP,180,0.8199999974049641,proxy_trade_print,10.0,2.1951219898131455,0.1,2.0951219898131455
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,always_up,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,always_down,DOWN,180,0.36999998370239,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,random_side,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,polymarket_leader,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,btc_trend_180s,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,btc_ema_1m_3m,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,btc_continuation_60s,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786647600,2026-08-13,2026-08-10,weekday,12-18,UP,btc_continuation_120s,UP,180,0.64,proxy_trade_print,10.0,5.625,0.1,5.525
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,always_up,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,always_down,DOWN,180,0.3806266150531283,proxy_trade_print,10.0,16.27246651841251,0.1,16.17246651841251
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,random_side,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,polymarket_leader,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,btc_trend_180s,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,btc_ema_1m_3m,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,btc_continuation_60s,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786669200,2026-08-13,2026-08-10,weekday,18-24,DOWN,btc_continuation_120s,UP,180,0.6318967580212402,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,always_up,UP,180,0.7702150503721618,proxy_trade_print,10.0,2.9833869062518055,0.1,2.8833869062518054
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,always_down,DOWN,180,0.23668339882831874,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,random_side,DOWN,180,0.23668339882831874,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,polymarket_leader,UP,180,0.7702150503721618,proxy_trade_print,10.0,2.9833869062518055,0.1,2.8833869062518054
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,btc_trend_180s,UP,180,0.7702150503721618,proxy_trade_print,10.0,2.9833869062518055,0.1,2.8833869062518054
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,btc_ema_1m_3m,UP,180,0.7702150503721618,proxy_trade_print,10.0,2.9833869062518055,0.1,2.8833869062518054
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,btc_continuation_60s,UP,180,0.7702150503721618,proxy_trade_print,10.0,2.9833869062518055,0.1,2.8833869062518054
btc-updown-15m-1786690800,2026-08-14,2026-08-10,weekday,00-06,UP,btc_continuation_120s,UP,180,0.7702150503721618,proxy_trade_print,10.0,2.9833869062518055,0.1,2.8833869062518054
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,always_up,UP,180,0.29,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,always_down,DOWN,180,0.675,proxy_trade_print,10.0,4.814814814814813,0.1,4.7148148148148135
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,random_side,DOWN,180,0.675,proxy_trade_print,10.0,4.814814814814813,0.1,4.7148148148148135
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,polymarket_leader,DOWN,180,0.675,proxy_trade_print,10.0,4.814814814814813,0.1,4.7148148148148135
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,btc_trend_180s,DOWN,180,0.675,proxy_trade_print,10.0,4.814814814814813,0.1,4.7148148148148135
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,btc_ema_1m_3m,DOWN,180,0.675,proxy_trade_print,10.0,4.814814814814813,0.1,4.7148148148148135
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,btc_continuation_60s,DOWN,180,0.675,proxy_trade_print,10.0,4.814814814814813,0.1,4.7148148148148135
btc-updown-15m-1786734000,2026-08-14,2026-08-10,weekday,12-18,DOWN,btc_continuation_120s,UP,180,0.29,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,always_up,UP,180,0.6143268189524032,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,always_down,DOWN,180,0.3853460611556596,proxy_trade_print,10.0,15.950699924140459,0.1,15.850699924140459
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,random_side,UP,180,0.6143268189524032,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,polymarket_leader,UP,180,0.6143268189524032,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,btc_trend_180s,DOWN,180,0.3853460611556596,proxy_trade_print,10.0,15.950699924140459,0.1,15.850699924140459
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,btc_ema_1m_3m,UP,180,0.6143268189524032,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,btc_continuation_60s,UP,180,0.6143268189524032,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786771800,2026-08-15,2026-08-10,weekend,00-06,DOWN,btc_continuation_120s,UP,180,0.6143268189524032,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786782600,2026-08-15,2026-08-10,weekend,00-06,DOWN,always_up,UP,180,0.437660367801496,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786782600,2026-08-15,2026-08-10,weekend,00-06,DOWN,always_down,DOWN,180,0.4986966820520968,proxy_trade_print,10.0,10.05226896407412,0.1,9.95226896407412
btc-updown-15m-1786782600,2026-08-15,2026-08-10,weekend,00-06,DOWN,random_side,UP,180,0.437660367801496,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786782600,2026-08-15,2026-08-10,weekend,00-06,DOWN,polymarket_leader,UP,180,0.437660367801496,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786782600,2026-08-15,2026-08-10,weekend,00-06,DOWN,btc_ema_1m_3m,DOWN,180,0.4986966820520968,proxy_trade_print,10.0,10.05226896407412,0.1,9.95226896407412
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,always_up,UP,180,0.5099999796,proxy_trade_print,10.0,9.607843921568659,0.1,9.507843921568659
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,always_down,DOWN,180,0.4795238095238095,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,random_side,UP,180,0.5099999796,proxy_trade_print,10.0,9.607843921568659,0.1,9.507843921568659
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,polymarket_leader,UP,180,0.5099999796,proxy_trade_print,10.0,9.607843921568659,0.1,9.507843921568659
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,btc_trend_180s,UP,180,0.5099999796,proxy_trade_print,10.0,9.607843921568659,0.1,9.507843921568659
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,btc_ema_1m_3m,UP,180,0.5099999796,proxy_trade_print,10.0,9.607843921568659,0.1,9.507843921568659
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,btc_continuation_60s,DOWN,180,0.4795238095238095,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786793400,2026-08-15,2026-08-10,weekend,06-12,UP,btc_continuation_120s,DOWN,180,0.4795238095238095,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786804200,2026-08-15,2026-08-10,weekend,06-12,UP,always_up,UP,180,0.5221978002415166,proxy_trade_print,10.0,9.149831721571783,0.1,9.049831721571783
btc-updown-15m-1786804200,2026-08-15,2026-08-10,weekend,06-12,UP,random_side,UP,180,0.5221978002415166,proxy_trade_print,10.0,9.149831721571783,0.1,9.049831721571783
btc-updown-15m-1786804200,2026-08-15,2026-08-10,weekend,06-12,UP,polymarket_leader,UP,180,0.5221978002415166,proxy_trade_print,10.0,9.149831721571783,0.1,9.049831721571783
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,always_up,UP,180,0.5099999149666737,proxy_trade_print,10.0,9.607846406510589,0.1,9.50784640651059
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,always_down,DOWN,180,0.498854367152415,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,random_side,DOWN,180,0.498854367152415,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,polymarket_leader,UP,180,0.5099999149666737,proxy_trade_print,10.0,9.607846406510589,0.1,9.50784640651059
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,btc_trend_180s,UP,180,0.5099999149666737,proxy_trade_print,10.0,9.607846406510589,0.1,9.50784640651059
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,btc_ema_1m_3m,DOWN,180,0.498854367152415,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786815000,2026-08-15,2026-08-10,weekend,12-18,UP,btc_continuation_60s,UP,180,0.5099999149666737,proxy_trade_print,10.0,9.607846406510589,0.1,9.50784640651059
btc-updown-15m-1786825800,2026-08-15,2026-08-10,weekend,12-18,UP,always_up,UP,180,0.5,proxy_trade_print,10.0,10.0,0.1,9.9
btc-updown-15m-1786825800,2026-08-15,2026-08-10,weekend,12-18,UP,always_down,DOWN,180,0.5099999313,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786825800,2026-08-15,2026-08-10,weekend,12-18,UP,random_side,DOWN,180,0.5099999313,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786825800,2026-08-15,2026-08-10,weekend,12-18,UP,polymarket_leader,DOWN,180,0.5099999313,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786825800,2026-08-15,2026-08-10,weekend,12-18,UP,btc_ema_1m_3m,DOWN,180,0.5099999313,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786858200,2026-08-16,2026-08-10,weekend,00-06,DOWN,always_up,UP,180,0.5998957305582332,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786858200,2026-08-16,2026-08-10,weekend,00-06,DOWN,always_down,DOWN,180,0.41807023171105445,proxy_trade_print,10.0,13.919426071243006,0.1,13.819426071243006
btc-updown-15m-1786858200,2026-08-16,2026-08-10,weekend,00-06,DOWN,random_side,UP,180,0.5998957305582332,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786858200,2026-08-16,2026-08-10,weekend,00-06,DOWN,polymarket_leader,UP,180,0.5998957305582332,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786858200,2026-08-16,2026-08-10,weekend,00-06,DOWN,btc_trend_180s,DOWN,180,0.41807023171105445,proxy_trade_print,10.0,13.919426071243006,0.1,13.819426071243006
btc-updown-15m-1786858200,2026-08-16,2026-08-10,weekend,00-06,DOWN,btc_ema_1m_3m,DOWN,180,0.41807023171105445,proxy_trade_print,10.0,13.919426071243006,0.1,13.819426071243006
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,always_up,UP,180,0.42284486061926096,proxy_trade_print,10.0,13.649335563295931,0.1,13.549335563295932
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,always_down,DOWN,180,0.5644444444444444,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,random_side,DOWN,180,0.5644444444444444,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,polymarket_leader,DOWN,180,0.5644444444444444,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,btc_trend_180s,UP,180,0.42284486061926096,proxy_trade_print,10.0,13.649335563295931,0.1,13.549335563295932
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,btc_ema_1m_3m,DOWN,180,0.5644444444444444,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,btc_continuation_60s,UP,180,0.42284486061926096,proxy_trade_print,10.0,13.649335563295931,0.1,13.549335563295932
btc-updown-15m-1786879800,2026-08-16,2026-08-10,weekend,06-12,UP,btc_continuation_120s,UP,180,0.42284486061926096,proxy_trade_print,10.0,13.649335563295931,0.1,13.549335563295932
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,always_up,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,always_down,DOWN,180,0.4188668663961433,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,random_side,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,polymarket_leader,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,btc_trend_180s,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,btc_ema_1m_3m,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,btc_continuation_60s,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786890600,2026-08-16,2026-08-10,weekend,06-12,UP,btc_continuation_120s,UP,180,0.5827465397155706,proxy_trade_print,10.0,7.160119054299049,0.1,7.060119054299049
btc-updown-15m-1786901400,2026-08-16,2026-08-10,weekend,12-18,DOWN,always_up,UP,180,0.45999994796834814,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786901400,2026-08-16,2026-08-10,weekend,12-18,DOWN,always_down,DOWN,180,0.5359854273482514,proxy_trade_print,10.0,8.657223666460983,0.1,8.557223666460983
btc-updown-15m-1786901400,2026-08-16,2026-08-10,weekend,12-18,DOWN,random_side,DOWN,180,0.5359854273482514,proxy_trade_print,10.0,8.657223666460983,0.1,8.557223666460983
btc-updown-15m-1786901400,2026-08-16,2026-08-10,weekend,12-18,DOWN,polymarket_leader,DOWN,180,0.5359854273482514,proxy_trade_print,10.0,8.657223666460983,0.1,8.557223666460983
btc-updown-15m-1786901400,2026-08-16,2026-08-10,weekend,12-18,DOWN,btc_ema_1m_3m,DOWN,180,0.5359854273482514,proxy_trade_print,10.0,8.657223666460983,0.1,8.557223666460983
btc-updown-15m-1786901400,2026-08-16,2026-08-10,weekend,12-18,DOWN,btc_continuation_120s,UP,180,0.45999994796834814,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,always_up,UP,180,0.6271747055101589,proxy_trade_print,10.0,5.944520581176439,0.1,5.84452058117644
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,always_down,DOWN,180,0.3960873329037222,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,random_side,UP,180,0.6271747055101589,proxy_trade_print,10.0,5.944520581176439,0.1,5.84452058117644
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,polymarket_leader,UP,180,0.6271747055101589,proxy_trade_print,10.0,5.944520581176439,0.1,5.84452058117644
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,btc_trend_180s,DOWN,180,0.3960873329037222,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,btc_ema_1m_3m,UP,180,0.6271747055101589,proxy_trade_print,10.0,5.944520581176439,0.1,5.84452058117644
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,btc_continuation_60s,UP,180,0.6271747055101589,proxy_trade_print,10.0,5.944520581176439,0.1,5.84452058117644
btc-updown-15m-1786923000,2026-08-16,2026-08-10,weekend,18-24,UP,btc_continuation_120s,DOWN,180,0.3960873329037222,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,always_up,UP,180,0.8205547212848472,proxy_trade_print,10.0,2.1868776580088714,0.1,2.0868776580088713
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,always_down,DOWN,180,0.18102082397551977,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,random_side,DOWN,180,0.18102082397551977,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,polymarket_leader,UP,180,0.8205547212848472,proxy_trade_print,10.0,2.1868776580088714,0.1,2.0868776580088713
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,btc_trend_180s,UP,180,0.8205547212848472,proxy_trade_print,10.0,2.1868776580088714,0.1,2.0868776580088713
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,btc_ema_1m_3m,UP,180,0.8205547212848472,proxy_trade_print,10.0,2.1868776580088714,0.1,2.0868776580088713
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,btc_continuation_60s,UP,180,0.8205547212848472,proxy_trade_print,10.0,2.1868776580088714,0.1,2.0868776580088713
btc-updown-15m-1786933800,2026-08-16,2026-08-10,weekend,18-24,UP,btc_continuation_120s,UP,180,0.8205547212848472,proxy_trade_print,10.0,2.1868776580088714,0.1,2.0868776580088713
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,always_up,UP,180,0.18454545454545454,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,always_down,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,random_side,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,polymarket_leader,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,btc_trend_180s,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,btc_ema_1m_3m,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,btc_continuation_60s,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786950000,2026-08-17,2026-08-17,weekday,00-06,DOWN,btc_continuation_120s,DOWN,180,0.8299999933261554,proxy_trade_print,10.0,2.0481928679611645,0.1,1.9481928679611644
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,always_up,UP,180,0.2848087730699404,proxy_trade_print,10.0,25.11127797156832,0.1,25.01127797156832
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,always_down,DOWN,180,0.7485616980651123,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,random_side,UP,180,0.2848087730699404,proxy_trade_print,10.0,25.11127797156832,0.1,25.01127797156832
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,polymarket_leader,DOWN,180,0.7485616980651123,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,btc_trend_180s,DOWN,180,0.7485616980651123,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,btc_ema_1m_3m,DOWN,180,0.7485616980651123,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,btc_continuation_60s,DOWN,180,0.7485616980651123,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1786971600,2026-08-17,2026-08-17,weekday,06-12,UP,btc_continuation_120s,DOWN,180,0.7485616980651123,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787014800,2026-08-17,2026-08-17,weekday,18-24,DOWN,always_up,UP,180,0.3276153845846154,proxy_trade_print,10.0,-10.0,0.1,-10.1
btc-updown-15m-1787014800,2026-08-17,2026-08-17,weekday,18-24,DOWN,always_down,DOWN,180,0.677428349334137,proxy_trade_print,10.0,4.761708762010441,0.1,4.661708762010441
btc-updown-15m-1787014800,2026-08-17,2026-08-17,weekday,18-24,DOWN,random_side,DOWN,180,0.677428349334137,proxy_trade_print,10.0,4.761708762010441,0.1,4.661708762010441
btc-updown-15m-1787014800,2026-08-17,2026-08-17,weekday,18-24,DOWN,polymarket_leader,DOWN,180,0.677428349334137,proxy_trade_print,10.0,4.761708762010441,0.1,4.661708762010441
btc-updown-15m-1787014800,2026-08-17,2026-08-17,weekday,18-24,DOWN,btc_trend_180s,DOWN,180,0.677428349334137,proxy_trade_print,10.0,4.761708762010441,0.1,4.661708762010441
btc-updown-15m-1787014800,2026-08-17,2026-08-17,weekday,18-24,DOWN,btc_ema_1m_3m,DOWN,180,0.677428349334137,proxy_trade_print,10.0,4.761708762010441,0.1,4.661708762010441
