signal_family,partition,n,trades,no_trades,win_rate,mean_entry,break_even_win_rate,edge_per_share,gross_pnl,fee_estimate,net_pnl,pnl_per_trade,roi,profit_factor,max_drawdown,longest_losing_streak,average_win,average_loss,p10,p5,p1,worst_trade,win_rate_basis
btc_continuation_60s,development,95,95,,0.5473684210526316,0.6078892145032676,0.6078892145032676,-0.060520793450636046,-128.14618118459697,9.5,-137.64618118459694,-1.4489071703641783,-0.14489071703641784,0.6830619820755308,172.95959804057088,5,5.704881131065443,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_continuation_60s,holdout,59,59,,0.5423728813559322,0.611474738258529,0.611474738258529,-0.06910185690259686,-102.43106721249563,5.9,-108.33106721249561,-1.8361197832626375,-0.18361197832626375,0.6027463615236685,123.75819940084295,8,5.136529149609512,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_ema_1m_3m,all,168,168,,0.6428571428571429,0.6450858149590537,0.6450858149590537,-0.002228672101910834,-14.448774204408412,16.8,-31.248774204408377,-0.18600460835957366,-0.01860046083595737,0.9484343659993261,91.1935916328357,4,5.321770609218441,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_ema_1m_3m,development,105,105,,0.6571428571428571,0.6445676685963042,0.6445676685963042,0.01257518854655295,26.442305645794644,10.5,15.942305645794665,0.15183148234090157,0.015183148234090157,1.0438457250984452,54.81435862018918,3,5.5006131253013715,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_ema_1m_3m,holdout,63,63,,0.6190476190476191,0.6459493922303029,0.6459493922303029,-0.026901773182683802,-40.891079850203056,6.300000000000001,-47.19107985020304,-0.7490647595270324,-0.07490647595270324,0.8053173273506475,64.89063335117237,4,5.00535692691787,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_trend_180s,all,169,169,,0.7159763313609467,0.6569055142484025,0.6569055142484025,0.0590708171125443,188.44118826997246,16.900000000000002,171.5411882699725,1.015036616982086,0.10150366169820858,1.35383908471529,56.867924631178994,3,5.424307341074153,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_trend_180s,development,107,107,,0.7383177570093458,0.6595873395659992,0.6595873395659992,0.07873041744334652,163.67770433793584,10.700000000000001,152.97770433793588,1.4296981713825783,0.14296981713825782,1.5409395485782738,36.938128514524436,3,5.5161734726321,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
btc_trend_180s,holdout,62,62,,0.6774193548387096,0.652277202813195,0.652277202813195,0.02514215202551466,24.76348393203662,6.2,18.563483932036632,0.2994110311618812,0.02994110311618812,1.091898435307112,46.76801151560915,3,5.251511522191349,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
polymarket_leader,all,168,168,,0.6964285714285714,0.6660884401540018,0.6660884401540018,0.030340131274569644,88.55442329114356,16.8,71.75442329114361,0.4271096624472833,0.04271096624472834,1.139301928346231,41.29492530024496,3,5.015849771719176,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
polymarket_leader,development,105,105,,0.7047619047619048,0.6724438788003423,0.6724438788003423,0.0323180259615625,57.18356471149378,10.5,46.6835647114938,0.4446053782047029,0.04446053782047029,1.1491011329016092,30.300000000000004,3,4.861940063668835,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
polymarket_leader,holdout,63,63,,0.6825396825396826,0.655496042410101,0.655496042410101,0.02704364012958155,31.370858579649784,6.300000000000001,25.070858579649798,0.3979501361849174,0.03979501361849174,1.124113161285395,41.29492530024496,3,5.280717641387205,-10.1,-10.1,-10.1,-10.1,-10.1,resolved winner labels; trades require a post-signal print
