market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1788799500,False,0.7684275184275184,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788800400,False,0.5234487734487734,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788801300,False,0.45792870792870793,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788802200,False,0.5706778206778207,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788803100,False,0.694015444015444,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788804000,False,0.6534944034944035,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788804900,False,0.3379255879255879,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788805800,False,0.6647264147264147,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788806700,False,0.547004797004797,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788807600,False,0.44583869583869584,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788808500,False,0.23847548847548844,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788809400,False,0.49285324285324283,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788810300,False,0.4816212316212316,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788811200,False,0.4637007137007137,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788812100,False,0.3292090792090792,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788813000,False,0.5474922974922974,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788813900,False,0.45233220233220234,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788814800,False,0.551060801060801,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788815700,False,0.43973518973518977,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788816600,False,0.5162337662337662,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788817500,False,0.6153913653913654,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788818400,False,0.4362446862446862,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788819300,False,0.32764907764907764,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788820200,False,0.3658106158106158,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788821100,False,0.40796965796965795,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788822000,False,0.49096174096174094,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788822900,False,0.2539000039000039,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788823800,False,0.6278713778713779,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788824700,False,0.5871748371748371,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788825600,False,0.49359424359424353,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788863400,False,0.2441304941304941,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788864300,False,0.30538005538005536,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788865200,False,0.4525077025077025,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788866100,False,0.5411937911937912,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788867000,False,0.33856908856908857,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788867900,False,0.4582407082407082,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788870600,False,0.4929117429117429,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788871500,False,0.5112417612417612,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788872400,False,0.49256074256074256,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788873300,False,0.44808119808119806,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788874200,False,0.4171346671346671,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788875100,False,0.557008307008307,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788876000,False,0.3349030849030849,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788876900,False,0.38063063063063063,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788877800,False,0.3177625677625677,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788878700,False,0.3858956358956359,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788879600,False,0.3587516087516087,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788880500,False,0.23931398931398928,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788881400,False,0.6855621855621855,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788882300,False,0.25430341055341055,low,1,6.382802543394817,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788884100,False,0.825075075075075,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788885000,False,0.4881342381342381,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788885900,False,0.5315802815802816,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788886800,False,0.6267208767208767,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788887700,False,0.31286806286806285,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788888600,False,0.47557622557622553,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788889500,False,0.5344857844857844,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788890400,False,0.4969092469092469,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788891300,False,0.33619008619008617,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788892200,False,0.5482332982332982,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788893100,False,0.5067762567762568,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788894000,False,0.5925568425568425,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788894900,False,0.34804609804609804,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788895800,False,0.40966615966615966,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788896700,False,0.45849420849420847,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788897600,False,0.4332221832221832,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788898500,False,0.28254553254553255,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788899400,False,0.37316212316212316,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788900300,False,0.5388927888927889,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788901200,False,0.5033052533052533,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788902100,False,0.3167290667290667,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788903000,False,0.4127276627276627,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788903900,False,0.3943781443781444,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788904800,False,0.43842868842868843,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788905700,False,0.5242872742872743,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788906600,False,0.42296517296517294,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788954300,False,0.4299071799071799,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788955200,False,0.45909200596700594,medium,1,0.8343498,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788956100,False,0.5737198237198237,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788957000,False,0.3906146406146406,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788957900,False,0.40839865839865835,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788958800,False,0.7322549822549822,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788959700,False,0.6056218556218557,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
