market_slug,weekend_et,weekend_utc,public_status,public_trade_count,public_volume_shares,public_volume_usdc_estimate,median_trade_size,p10_trade_size,p90_trade_size,max_no_trade_interval_sec,trade_frequency_per_sec,price_history_points,realized_volatility,price_jump_count_gt_5c,historical_spread,historical_l2_depth,price_history_source,signal_observations,entry_attempts,submitted_orders,filled_orders,cancelled_orders,stop_loss_exits,emergency_exits,spread,depth_1c,depth_2c,depth_5c,quote_age_sec,quote_update_rate,trade_frequency,recent_volume,liquidity_score,liquidity_score_feature_count,market_start_epoch,sample_group,sample_frame_start,sample_frame_end,local_date,local_hour,time_bucket,week_index,entry_edge_samples,local_quote_samples,fill_markout_samples,top_bid_size_median,top_ask_size_median,depth_source
btc-updown-15m-1786167000,True,True,SUCCESS_PUBLIC_HISTORY,617,17622.384441,9793.858291068063,8.521738,2.0,61.2699999999999,21.0,0.6855555555555556,8,0.6309120382430501,2,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.6855555555555556,17622.384441,,2,1786167000,weekend,2026-07-27,2026-09-20,2026-08-08,1,00-06,1,,,,,,
btc-updown-15m-1786177800,True,True,SUCCESS_PUBLIC_HISTORY,425,12476.604186,6211.96787702747,10.0,2.0,67.40000000000009,50.0,0.4722222222222222,8,0.6020382047677706,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.4722222222222222,12476.604186,,2,1786177800,weekend,2026-07-27,2026-09-20,2026-08-08,4,00-06,1,,,,,,
btc-updown-15m-1786188600,True,True,SUCCESS_PUBLIC_HISTORY,803,19807.952363,10526.680935025686,8.914284,2.0,49.998,20.0,0.8922222222222222,8,0.5887699041221451,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.8922222222222222,19807.952363,,2,1786188600,weekend,2026-07-27,2026-09-20,2026-08-08,7,06-12,1,,,,,,
btc-updown-15m-1786210200,True,True,SUCCESS_PUBLIC_HISTORY,772,17411.021015,10599.571481026001,10.0,1.9460000000000004,50.0,18.0,0.8577777777777778,8,0.6172924752497798,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.8577777777777778,17411.021015,,2,1786210200,weekend,2026-07-27,2026-09-20,2026-08-08,13,12-18,1,,,,,,
btc-updown-15m-1786221000,True,True,SUCCESS_PUBLIC_HISTORY,724,16471.27728,8379.86837099995,8.041233,2.0,52.11315000000001,18.0,0.8044444444444444,8,0.7028869041318098,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.8044444444444444,16471.27728,,2,1786221000,weekend,2026-07-27,2026-09-20,2026-08-08,16,12-18,1,,,,,,
btc-updown-15m-1786231800,True,True,SUCCESS_PUBLIC_HISTORY,576,11802.705793,6437.140687991425,10.0,2.0,40.0,36.0,0.64,8,0.42801869118065394,4,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.64,11802.705793,,2,1786231800,weekend,2026-07-27,2026-09-20,2026-08-08,19,18-24,1,,,,,,
btc-updown-15m-1786242600,True,True,SUCCESS_PUBLIC_HISTORY,717,22713.594255,11704.809469888562,9.43,2.0,75.7630236,109.0,0.7966666666666666,8,0.5689024520952604,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.7966666666666666,22713.594255,,2,1786242600,weekend,2026-07-27,2026-09-20,2026-08-08,22,18-24,1,,,,,,
btc-updown-15m-1786253400,True,True,SUCCESS_PUBLIC_HISTORY,957,22639.228943,11358.134619050983,10.0,2.040815,50.0,24.0,1.0633333333333332,8,0.7502332970483248,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,1.0633333333333332,22639.228943,,2,1786253400,weekend,2026-07-27,2026-09-20,2026-08-09,1,00-06,1,,,,,,
btc-updown-15m-1786275000,True,True,SUCCESS_PUBLIC_HISTORY,648,14686.908385,9625.828059985497,6.0,2.0,65.21250000000008,33.0,0.72,8,0.4901530373260988,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.72,14686.908385,,2,1786275000,weekend,2026-07-27,2026-09-20,2026-08-09,7,06-12,1,,,,,,
btc-updown-15m-1786285800,True,True,SUCCESS_PUBLIC_HISTORY,741,12419.393923,6631.032992964858,6.856663,1.42,43.21,23.0,0.8233333333333334,8,0.9310477968396682,6,,,PUBLIC_HISTORICAL,0,0,0,0,0,0,0,,,,,,,0.8233333333333334,12419.393923,,2,1786285800,weekend,2026-07-27,2026-09-20,2026-08-09,10,06-12,1,,,,,,
