market_slug,weekend_et,weekend_utc,entry_edge_samples,local_quote_samples,fill_markout_samples,spread,quote_age_sec,depth_1c,depth_2c,depth_5c,top_bid_size_median,top_ask_size_median,quote_update_rate,depth_source,trade_frequency,recent_volume,liquidity_score,liquidity_score_feature_count,signal_observations,entry_attempts,submitted_orders,filled_orders,cancelled_orders,stop_loss_exits,emergency_exits
btc-updown-15m-1788867900,False,False,134,202,0,0.01,1.1089596,,,,171.0,171.0,0.39519096868231113,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.4677401340282949,3,268,0,0,0,0,0,0
btc-updown-15m-1788869700,False,False,0,42,0,,,,,,110.5,0.0,0.38063190745371506,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,,1,0,0,0,0,0,0,0
btc-updown-15m-1788870600,False,False,237,354,0,0.01,1.067191,,,,126.19,126.19,0.3936685719281338,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.48479564821709276,3,474,0,0,0,0,0,0
btc-updown-15m-1788871500,False,False,238,356,0,0.01,1.0891885000000001,,,,180.215,180.215,0.3957843446383133,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.502564738975759,3,476,0,0,0,0,0,0
btc-updown-15m-1788872400,False,False,240,355,0,0.01,1.06824545,,,,203.0,202.31,0.39407269953794327,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.48626830479027056,3,480,0,0,0,0,0,0
btc-updown-15m-1788873300,False,False,165,246,0,0.01,1.1091578,,,,219.7,219.7,0.3949771239567574,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.4619942913874411,3,330,0,0,0,0,0,0
btc-updown-15m-1788874200,False,False,225,358,0,0.01,1.127322,,,,191.88,188.85500000000002,0.3943615458732667,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.43961280714817574,3,450,0,0,0,0,0,0
btc-updown-15m-1788875100,False,False,224,354,0,0.01,1.0488650000000002,,,,182.0,179.0,0.3941170370935854,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5292525026888393,3,448,0,0,0,0,0,0
btc-updown-15m-1788876000,False,False,232,346,0,0.01,1.095467,,,,209.975,209.975,0.3842554088364946,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.32024075452966,3,464,0,0,0,0,0,0
btc-updown-15m-1788876900,False,False,225,328,0,0.01,1.0780742,,,,251.9,251.9,0.38771046420891636,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.36160130718954253,3,450,0,0,0,0,0,0
btc-updown-15m-1788877800,False,False,235,330,0,0.01,1.090582,,,,185.0,186.935,0.3748618811998687,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.30153057003392075,3,470,0,0,0,0,0,0
btc-updown-15m-1788878700,False,False,245,345,0,0.01,1.068191,,,,235.0,259.92,0.38467283823915044,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3556031273268801,3,490,0,0,0,0,0,0
btc-updown-15m-1788879600,False,False,245,347,0,0.01,1.080761,,,,201.99,202.76,0.3854764110540053,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.33943493009017955,3,490,0,0,0,0,0,0
btc-updown-15m-1788880500,False,False,133,219,0,0.01,1.1031684,,,,201.46,201.54,0.2434501229684439,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.21874534623976175,3,266,0,0,0,0,0,0
btc-updown-15m-1788881400,False,False,47,357,0,0.01,1.0442541,,,,219.1,226.0,0.3978800419368694,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.6241126830479027,3,94,0,1,0,0,0,0
btc-updown-15m-1788882300,False,False,3,218,5,0.01,1.400075,,,96.84,125.78999999999999,154.05,0.389025996848685,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.26042474951339634,4,6,0,1,1,0,0,0
btc-updown-15m-1788884100,False,False,48,80,0,0.01,0.8256094999999999,,,,140.225,140.225,0.39935678080339065,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.8181703483080996,3,96,0,0,0,0,0,0
btc-updown-15m-1788885000,False,False,216,357,0,0.01,1.1167459,,,,186.83,185.0,0.3964635888881239,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.4945126995946058,3,432,0,0,0,0,0,0
btc-updown-15m-1788885900,False,False,221,356,0,0.01,1.068221,,,,185.13,185.0,0.39538681641177925,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5157069578886407,3,442,0,0,0,0,0,0
btc-updown-15m-1788886800,False,False,247,358,0,0.01,1.055432,,,,178.495,178.495,0.39742848009826626,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5867750475717713,3,494,0,0,0,0,0,0
btc-updown-15m-1788887700,False,False,143,326,0,0.01,1.076408,,,,208.0,208.0,0.36202624305957404,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.29381773806569045,3,286,0,0,0,0,0,0
btc-updown-15m-1788888600,False,False,245,355,0,0.01,1.0819232,,,,175.65,171.0,0.3944870870870228,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.4750020683378837,3,490,0,0,0,0,0,0
btc-updown-15m-1788889500,False,False,184,358,0,0.01,1.11215945,,,,164.5,164.5,0.3980646063160055,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5231881360138992,3,368,0,0,0,0,0,0
btc-updown-15m-1788890400,False,False,218,357,0,0.01,1.1152164,,,,277.52,276.51,0.3965847816344983,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.4994684371638951,3,436,0,0,0,0,0,0
btc-updown-15m-1788891300,False,False,181,330,0,0.01,1.0747739,,,,227.42000000000002,227.42000000000002,0.36658804181428445,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.31031893770166297,3,362,0,0,0,0,0,0
btc-updown-15m-1788892200,False,False,218,358,0,0.01,1.0974452000000001,,,,205.5,205.5,0.3978585824596265,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5317345081492513,3,436,0,0,0,0,0,0
btc-updown-15m-1788893100,False,False,224,357,0,0.01,1.1231963999999999,,,,228.97,228.27,0.397289172326541,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5058699429138744,3,448,0,0,0,0,0,0
btc-updown-15m-1788894000,False,False,247,356,0,0.01,1.0506098,,,,175.5,175.5,0.39567118646841365,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.5576052783982791,3,494,0,0,0,0,0,0
btc-updown-15m-1788894900,False,False,192,322,0,0.01,1.056584,,,,180.82999999999998,180.82999999999998,0.35947660985031715,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.3195375196492099,3,384,0,0,0,0,0,0
btc-updown-15m-1788895800,False,False,219,350,0,0.01,1.075755,,,,183.285,183.285,0.38978189770666627,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.391120625465376,3,438,0,0,0,0,0,0
btc-updown-15m-1788896700,False,False,248,354,0,0.01,1.0785565,,,,179.965,179.965,0.39361926139036046,"LOCAL_RECORDED, fill-conditioned marks; not historical full L2",,,0.46206461487548606,3,496,0,0,0,0,0,0
