market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1788864300,False,0.31508025150988667,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788865200,False,0.46701414743112435,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788866100,False,0.5277302060064533,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788867000,False,0.30998593530239105,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788867900,False,0.4677401340282949,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788870600,False,0.48479564821709276,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788871500,False,0.502564738975759,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788872400,False,0.48626830479027056,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788873300,False,0.4619942913874411,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788874200,False,0.43961280714817574,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788875100,False,0.5292525026888393,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788876000,False,0.32024075452966,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788876900,False,0.36160130718954253,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788877800,False,0.30153057003392075,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788878700,False,0.3556031273268801,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788879600,False,0.33943493009017955,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788880500,False,0.21874534623976175,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788881400,False,0.6241126830479027,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788882300,False,0.26042474951339634,low,1,6.382802543394817,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788884100,False,0.8181703483080996,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788885000,False,0.4945126995946058,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788885900,False,0.5157069578886407,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788886800,False,0.5867750475717713,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788887700,False,0.29381773806569045,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788888600,False,0.4750020683378837,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788889500,False,0.5231881360138992,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788890400,False,0.4994684371638951,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788891300,False,0.31031893770166297,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788892200,False,0.5317345081492513,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788893100,False,0.5058699429138744,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788894000,False,0.5576052783982791,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788894900,False,0.3195375196492099,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788895800,False,0.391120625465376,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788896700,False,0.46206461487548606,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788897600,False,0.45195871597584186,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788898500,False,0.2750910068668818,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1788899400,False,0.3901526433358154,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
